gene_id	chromosome	start	end	strand
Zm00001eb038690	1	206556036	206556129	+
Zm00001eb039040	1	208458697	208458809	-
Zm00001eb040430	1	213000574	213000702	-
Zm00001eb040610	1	214009317	214009486	-
Zm00001eb040630	1	214041987	214042265	-
Zm00001eb040690	1	214167719	214168693	-
Zm00001eb041200	1	216883000	216883214	-
Zm00001eb041280	1	217340531	217340746	-
Zm00001eb041440	1	218165283	218165361	+
Zm00001eb041610	1	219033924	219035338	+
Zm00001eb041710	1	219562940	219563541	-
Zm00001eb041900	1	220651294	220652148	+
Zm00001eb041990	1	221334308	221334436	-
Zm00001eb042030	1	221472479	221476621	-
Zm00001eb042100	1	221663535	221663613	+
Zm00001eb042220	1	222345851	222346317	-
Zm00001eb042250	1	222562917	222563146	-
Zm00001eb042680	1	225018584	225018679	+
Zm00001eb042730	1	225400482	225401272	+
Zm00001eb042930	1	226306773	226306849	-
Zm00001eb043060	1	227406545	227406625	+
Zm00001eb043520	1	228772941	228773122	+
Zm00001eb043660	1	229399745	229405000	+
Zm00001eb044180	1	231628178	231632829	+
Zm00001eb044680	1	233091112	233094673	-
Zm00001eb044800	1	233537998	233538188	-
Zm00001eb045330	1	235234048	235234177	-
Zm00001eb045350	1	235269465	235269585	-
Zm00001eb045530	1	235840935	235840964	+
Zm00001eb045620	1	236025168	236025808	+
Zm00001eb045720	1	236618390	236619059	-
Zm00001eb046050	1	238445966	238446075	-
Zm00001eb046430	1	239974434	239976057	+
Zm00001eb046600	1	240327979	240328069	+
Zm00001eb046920	1	241460776	241460835	+
Zm00001eb047020	1	241796282	241796689	+
Zm00001eb047220	1	242675657	242677302	-
Zm00001eb047230	1	242694129	242695773	-
Zm00001eb047380	1	243395111	243395249	-
Zm00001eb047560	1	244237250	244237585	-
Zm00001eb047660	1	244931106	244931162	-
Zm00001eb047680	1	245069360	245069441	-
Zm00001eb047910	1	246244997	246245131	+
Zm00001eb048410	1	248673144	248673261	-
Zm00001eb048480	1	249024818	249025152	+
Zm00001eb048520	1	249176731	249176882	+
Zm00001eb049260	1	252339097	252339206	-
Zm00001eb049740	1	254193658	254193734	-
Zm00001eb049780	1	254205268	254206161	-
Zm00001eb050020	1	255224493	255224722	-
Zm00001eb050040	1	255231750	255232073	+
Zm00001eb050060	1	255330310	255332650	+
Zm00001eb050120	1	255415141	255415219	+
Zm00001eb050300	1	256448395	256450646	+
Zm00001eb050310	1	256455109	256456827	+
Zm00001eb050370	1	257035780	257037751	+
Zm00001eb050520	1	257330685	257330794	-
Zm00001eb050960	1	259607749	259607822	-
Zm00001eb051400	1	261090799	261090948	+
Zm00001eb051570	1	261608667	261609406	-
Zm00001eb051610	1	261783336	261783749	+
Zm00001eb052070	1	263731205	263731269	-
Zm00001eb052120	1	263996886	263997036	+
Zm00001eb052620	1	265334467	265335294	-
Zm00001eb052770	1	265805803	265805916	+
Zm00001eb052850	1	266071099	266073054	+
Zm00001eb053090	1	267197515	267197653	-
Zm00001eb053330	1	268186608	268188640	+
Zm00001eb053410	1	268601149	268607048	+
Zm00001eb053690	1	269552906	269552997	+
Zm00001eb053720	1	269701081	269701221	-
Zm00001eb053740	1	269771667	269789947	+
Zm00001eb054350	1	271746211	271746298	+
Zm00001eb054680	1	273593591	273595127	-
Zm00001eb054700	1	273720884	273720975	-
Zm00001eb054800	1	273908848	273909098	-
Zm00001eb054880	1	274144583	274144685	+
Zm00001eb055240	1	275390034	275390114	-
Zm00001eb055250	1	275390693	275391720	-
Zm00001eb055840	1	277518171	277521763	-
Zm00001eb056150	1	279292296	279296636	-
Zm00001eb056650	1	281135720	281137857	-
Zm00001eb057060	1	282352897	282352992	-
Zm00001eb057120	1	282510329	282510445	-
Zm00001eb057690	1	284461727	284462516	+
Zm00001eb057790	1	284780609	284780697	+
Zm00001eb058300	1	286441320	286442231	+
Zm00001eb058330	1	286557107	286559573	-
Zm00001eb058370	1	286712235	286712313	-
Zm00001eb058980	1	288752545	288753530	-
Zm00001eb059450	1	290386626	290386694	-
Zm00001eb059650	1	290855954	290856031	-
Zm00001eb059760	1	291811352	291811877	+
Zm00001eb060640	1	294437970	294438278	+
Zm00001eb060650	1	294510668	294511147	-
Zm00001eb060930	1	295330337	295330585	+
Zm00001eb061240	1	296261961	296262088	+
Zm00001eb061560	1	297248256	297249003	+
Zm00001eb061670	1	297416159	297416265	+
Zm00001eb061770	1	297578025	297581228	-
Zm00001eb062050	1	298732174	298732559	-
Zm00001eb062130	1	298911185	298911755	+
Zm00001eb062300	1	299348728	299348842	-
Zm00001eb062350	1	299424124	299428838	-
Zm00001eb062400	1	299551449	299551608	-
Zm00001eb062580	1	300194189	300194279	+
Zm00001eb062640	1	300347596	300347987	+
Zm00001eb062760	1	300693766	300694522	+
Zm00001eb062790	1	300702856	300703140	+
Zm00001eb062810	1	300802707	300802791	+
Zm00001eb062820	1	300812822	300812929	-
Zm00001eb064350	1	304700160	304700282	-
Zm00001eb064420	1	304910407	304910507	+
Zm00001eb064470	1	305086526	305086659	-
Zm00001eb065150	1	307025253	307026648	+
Zm00001eb065320	1	307493127	307493686	+
Zm00001eb065350	1	307509476	307509576	-
Zm00001eb404890	10	791892	791992	+
Zm00001eb404980	10	1060376	1061374	-
Zm00001eb405250	10	1558174	1558339	-
Zm00001eb405380	10	1933445	1933576	-
Zm00001eb405860	10	2825611	2825687	-
Zm00001eb406060	10	3608304	3608866	-
Zm00001eb406480	10	4282439	4282543	-
Zm00001eb406770	10	5112805	5112879	-
Zm00001eb407390	10	7197685	7212336	-
Zm00001eb407480	10	7276916	7280316	+
Zm00001eb407830	10	9362288	9362383	+
Zm00001eb407990	10	9990612	9990703	-
Zm00001eb408010	10	10047501	10047602	-
Zm00001eb408600	10	12581252	12587929	+
Zm00001eb408820	10	13953634	13953834	+
Zm00001eb409430	10	17613033	17613144	-
Zm00001eb409570	10	18756468	18758283	+
Zm00001eb409620	10	18845073	18845197	+
Zm00001eb409950	10	22009200	22009987	+
Zm00001eb410210	10	23623653	23623742	+
Zm00001eb410330	10	24794062	24794113	-
Zm00001eb410770	10	27096871	27096967	-
Zm00001eb410830	10	27599024	27599802	+
Zm00001eb410930	10	28848296	28851879	-
Zm00001eb410960	10	29670633	29670974	+
Zm00001eb411230	10	33032855	33032937	-
Zm00001eb411460	10	35495419	35495491	-
Zm00001eb411660	10	38402021	38402095	-
Zm00001eb411870	10	40655080	40655168	-
Zm00001eb412410	10	48889143	48890051	-
Zm00001eb412800	10	54420905	54420989	+
Zm00001eb413090	10	58499538	58499634	+
Zm00001eb413160	10	59273988	59274490	+
Zm00001eb413220	10	60001192	60001787	+
Zm00001eb413410	10	61534931	61535013	+
Zm00001eb413770	10	64762095	64762239	+
Zm00001eb413920	10	66492798	66492899	+
Zm00001eb414180	10	68452037	68464863	+
Zm00001eb414490	10	70623466	70626353	-
Zm00001eb414530	10	70880629	70884626	+
Zm00001eb414920	10	73626903	73627139	+
Zm00001eb415610	10	78349938	78350051	-
Zm00001eb415640	10	78609486	78610623	-
Zm00001eb415680	10	78832162	78832284	+
Zm00001eb415760	10	79579577	79579639	-
Zm00001eb416070	10	81069078	81069730	-
Zm00001eb416260	10	82114928	82115047	+
Zm00001eb416750	10	85078600	85078713	+
Zm00001eb417280	10	87495119	87495362	-
Zm00001eb417460	10	88789133	88789247	+
Zm00001eb417620	10	89624383	89624789	-
Zm00001eb417710	10	90211347	90211472	+
Zm00001eb418010	10	91761277	91763449	-
Zm00001eb418520	10	95201257	95202079	+
Zm00001eb418620	10	95925758	95925866	+
Zm00001eb419060	10	98308328	98308413	+
Zm00001eb419120	10	98393556	98393678	+
Zm00001eb419300	10	99447233	99452685	+
Zm00001eb419330	10	99527575	99527680	+
Zm00001eb419760	10	102881005	102881075	+
Zm00001eb419850	10	103493832	103493913	-
Zm00001eb419980	10	104086738	104090750	+
Zm00001eb421150	10	112096613	112096695	+
Zm00001eb421650	10	115446959	115447051	+
Zm00001eb421870	10	116331385	116332122	-
Zm00001eb422130	10	117671985	117672091	+
Zm00001eb422230	10	118132528	118132611	+
Zm00001eb422570	10	119603038	119603433	-
Zm00001eb423190	10	122018205	122018691	-
Zm00001eb423460	10	123119388	123119571	-
Zm00001eb423580	10	123418235	123421658	+
Zm00001eb423890	10	124194855	124194930	-
Zm00001eb424040	10	124840711	124840800	-
Zm00001eb424770	10	127498082	127498183	+
Zm00001eb424870	10	127696105	127696192	-
Zm00001eb424990	10	128042574	128042995	+
Zm00001eb425110	10	128439066	128439214	-
Zm00001eb425160	10	128675427	128675521	-
Zm00001eb425430	10	129435719	129437712	+
Zm00001eb425640	10	130055423	130055512	-
Zm00001eb425760	10	130439082	130439178	-
Zm00001eb425950	10	131032985	131033723	-
Zm00001eb426660	10	133258842	133259249	+
Zm00001eb426700	10	133379769	133379884	+
Zm00001eb426790	10	133666000	133666087	-
Zm00001eb427110	10	134811816	134811940	-
Zm00001eb427820	10	136656991	136657056	-
Zm00001eb427910	10	137066731	137067213	+
Zm00001eb427950	10	137198067	137198230	-
Zm00001eb428410	10	138321166	138321769	-
Zm00001eb428730	10	139524800	139525030	-
Zm00001eb429080	10	140305890	140307046	+
Zm00001eb429100	10	140331625	140331742	+
Zm00001eb429350	10	141211717	141211901	-
Zm00001eb429370	10	141215065	141215186	+
Zm00001eb429580	10	141620002	141620130	+
Zm00001eb429620	10	141711542	141711630	-
Zm00001eb429690	10	141761794	141762083	+
Zm00001eb429920	10	142144010	142144102	-
Zm00001eb429940	10	142215207	142215319	-
Zm00001eb429960	10	142292075	142292192	+
Zm00001eb430280	10	143138944	143141567	-
Zm00001eb430410	10	143450534	143450635	-
Zm00001eb430460	10	143596130	143596230	-
Zm00001eb430610	10	143855433	143855664	+
Zm00001eb430950	10	144720273	144720369	-
Zm00001eb431420	10	145667350	145668346	+
Zm00001eb431650	10	146313710	146314177	+
Zm00001eb431780	10	146716701	146716876	+
Zm00001eb431920	10	147021171	147021336	-
Zm00001eb431960	10	147177378	147177676	-
Zm00001eb432270	10	147895851	147895944	-
Zm00001eb432550	10	148571127	148571227	-
Zm00001eb432790	10	148925930	148927860	+
Zm00001eb432840	10	148961114	148967567	-
Zm00001eb432910	10	149196395	149196561	+
Zm00001eb433000	10	149300460	149304799	-
Zm00001eb433470	10	150080288	150081305	-
Zm00001eb433480	10	150085547	150086491	-
Zm00001eb433750	10	150502942	150503145	-
Zm00001eb434030	10	150836289	150836420	-
Zm00001eb434360	10	151311500	151311602	+
Zm00001eb065980	2	1611718	1611838	-
Zm00001eb066550	2	2341435	2341641	+
Zm00001eb067100	2	3344160	3344423	+
Zm00001eb067160	2	3360900	3364052	-
Zm00001eb067370	2	3806551	3806674	+
Zm00001eb067770	2	4564104	4564587	+
Zm00001eb067800	2	4587253	4587336	+
Zm00001eb068020	2	4922417	4922517	+
Zm00001eb068170	2	5128719	5128823	-
Zm00001eb068220	2	5189713	5189803	+
Zm00001eb068490	2	5706245	5706344	+
Zm00001eb068540	2	5770381	5770472	-
Zm00001eb068750	2	6243376	6243506	-
Zm00001eb071970	2	13122055	13122564	+
Zm00001eb072580	2	14678574	14679062	+
Zm00001eb072600	2	14693704	14694820	-
Zm00001eb072910	2	15460628	15461486	-
Zm00001eb073310	2	16536799	16536965	-
Zm00001eb073610	2	17282425	17282600	-
Zm00001eb074250	2	19623138	19623221	-
Zm00001eb074930	2	22118815	22118957	+
Zm00001eb074940	2	22219364	22219502	+
Zm00001eb075550	2	24393300	24394698	-
Zm00001eb075710	2	24841235	24841369	-
Zm00001eb076140	2	26092832	26092910	-
Zm00001eb076170	2	26273390	26273525	-
Zm00001eb076420	2	26935533	26935783	-
Zm00001eb076540	2	27651247	27651346	+
Zm00001eb076640	2	27952463	27954262	+
Zm00001eb076850	2	28482199	28484528	+
Zm00001eb077140	2	29376845	29396182	-
Zm00001eb077300	2	29723330	29723516	+
Zm00001eb077310	2	29746119	29747290	+
Zm00001eb077320	2	29756759	29756945	+
Zm00001eb077430	2	30151360	30151444	-
Zm00001eb077500	2	30288397	30288476	-
Zm00001eb077540	2	30422116	30422430	-
Zm00001eb077570	2	30527985	30529229	+
Zm00001eb077840	2	31460206	31461515	-
Zm00001eb078660	2	34948282	34948475	-
Zm00001eb078740	2	35087827	35094596	+
Zm00001eb079110	2	37452632	37452749	+
Zm00001eb079330	2	38354044	38356151	+
Zm00001eb079360	2	38428599	38429529	+
Zm00001eb079560	2	38844409	38844625	-
Zm00001eb079770	2	39712010	39712121	-
Zm00001eb080370	2	42153293	42154587	-
Zm00001eb080490	2	42772723	42773328	+
Zm00001eb080580	2	43248481	43250010	-
Zm00001eb080590	2	43257279	43257375	-
Zm00001eb080620	2	43275668	43275781	-
Zm00001eb080680	2	43566349	43567224	-
Zm00001eb080820	2	43959214	43959279	+
Zm00001eb081630	2	47048965	47049045	-
Zm00001eb081630	2	47050908	47051044	-
Zm00001eb082360	2	50560885	50561011	+
Zm00001eb082680	2	51927879	51928073	+
Zm00001eb082770	2	53118670	53118753	-
Zm00001eb082900	2	53749284	53749459	-
Zm00001eb083400	2	56709586	56709723	-
Zm00001eb083610	2	57629858	57630023	-
Zm00001eb083640	2	57743548	57743654	-
Zm00001eb083660	2	57778616	57778743	+
Zm00001eb083850	2	59034160	59034927	+
Zm00001eb084010	2	59690263	59690336	-
Zm00001eb084250	2	61055106	61055331	+
Zm00001eb084580	2	63397849	63398171	-
Zm00001eb084940	2	66235283	66235901	-
Zm00001eb085770	2	76162303	76162460	+
Zm00001eb085850	2	76502648	76503423	-
Zm00001eb086300	2	81832306	81833038	+
Zm00001eb086480	2	83812757	83812815	+
Zm00001eb086830	2	88822465	88822545	-
Zm00001eb086920	2	89685516	89685617	-
Zm00001eb087090	2	91880781	91880917	+
Zm00001eb087100	2	91918429	91918500	-
Zm00001eb087160	2	93026255	93027186	-
Zm00001eb087210	2	94220003	94220250	+
Zm00001eb087300	2	94759315	94760567	+
Zm00001eb087390	2	96178143	96178214	+
Zm00001eb087860	2	103887488	103887931	-
Zm00001eb087960	2	105230417	105230548	-
Zm00001eb088350	2	108669220	108675322	-
Zm00001eb088510	2	110435815	110436027	-
Zm00001eb088560	2	110540170	110540382	-
Zm00001eb088630	2	110999434	110999547	-
Zm00001eb089020	2	114130077	114130128	-
Zm00001eb089170	2	114814260	114814409	-
Zm00001eb089570	2	117150979	117151046	+
Zm00001eb089710	2	117910766	117911816	+
Zm00001eb089860	2	118684551	118698739	-
Zm00001eb090620	2	127623331	127623423	-
Zm00001eb090830	2	131170015	131170123	-
Zm00001eb091110	2	133766477	133766539	-
Zm00001eb091210	2	134430057	134430164	+
Zm00001eb092890	2	149284125	149284804	+
Zm00001eb093640	2	154359762	154361467	+
Zm00001eb093910	2	156035664	156036033	-
Zm00001eb094610	2	160906461	160906759	-
Zm00001eb095220	2	164588234	164588283	-
Zm00001eb095370	2	165688950	165689073	+
Zm00001eb095530	2	166663532	166663639	-
Zm00001eb095610	2	167473440	167473540	-
Zm00001eb095680	2	168247249	168247444	-
Zm00001eb095840	2	169187326	169187442	+
Zm00001eb095900	2	169355451	169355597	+
Zm00001eb095920	2	169441726	169441816	+
Zm00001eb095990	2	169737313	169737401	+
Zm00001eb096830	2	174011673	174012782	+
Zm00001eb096930	2	174511701	174511802	+
Zm00001eb097030	2	174853728	174853811	+
Zm00001eb097110	2	175191139	175191234	-
Zm00001eb097550	2	177192755	177195005	+
Zm00001eb097850	2	178334973	178335043	-
Zm00001eb098290	2	180419136	180419227	+
Zm00001eb098520	2	181424179	181424518	+
Zm00001eb098610	2	181739658	181739780	+
Zm00001eb100210	2	189242230	189244754	+
Zm00001eb100650	2	190756740	190756812	-
Zm00001eb101220	2	193035256	193035522	+
Zm00001eb101290	2	193297777	193298547	-
Zm00001eb101370	2	193599763	193600124	+
Zm00001eb101400	2	193653401	193653506	-
Zm00001eb101780	2	194739805	194739963	-
Zm00001eb101800	2	194752149	194752303	+
Zm00001eb102620	2	199068285	199069549	-
Zm00001eb102760	2	199470591	199471759	-
Zm00001eb103580	2	202354866	202356349	-
Zm00001eb103630	2	202535440	202535694	+
Zm00001eb103710	2	202588858	202588974	+
Zm00001eb103960	2	203051627	203051717	-
Zm00001eb104430	2	204385028	204385171	-
Zm00001eb105200	2	206680209	206680346	+
Zm00001eb105330	2	207191240	207191333	-
Zm00001eb105550	2	208313368	208313460	+
Zm00001eb106370	2	210673971	210674937	+
Zm00001eb106530	2	210916372	210916435	-
Zm00001eb106540	2	210920681	210920797	-
Zm00001eb106610	2	211044069	211044223	+
Zm00001eb106760	2	211491386	211491673	+
Zm00001eb106920	2	211815281	211816058	+
Zm00001eb106990	2	211905657	211905834	+
Zm00001eb107100	2	212557156	212557332	-
Zm00001eb107270	2	212909795	212910167	-
Zm00001eb107560	2	213804799	213810246	+
Zm00001eb107670	2	214086094	214086267	-
Zm00001eb107810	2	214451925	214452034	+
Zm00001eb108240	2	215623998	215624182	+
Zm00001eb108710	2	217090218	217090721	+
Zm00001eb109270	2	218068938	218069421	+
Zm00001eb109420	2	218442862	218443432	-
Zm00001eb109430	2	218445500	218446357	-
Zm00001eb109590	2	218922400	218922927	-
Zm00001eb109640	2	219036945	219039581	-
Zm00001eb109690	2	219164418	219165203	-
Zm00001eb109980	2	219871627	219872281	-
Zm00001eb110070	2	219997488	220008386	-
Zm00001eb110590	2	221293693	221295027	-
Zm00001eb110610	2	221378111	221379614	-
Zm00001eb110680	2	221733278	221733801	+
Zm00001eb110930	2	222322506	222322919	-
Zm00001eb110940	2	222349647	222350075	+
Zm00001eb111440	2	223580894	223582098	+
Zm00001eb111520	2	223643036	223643492	-
Zm00001eb111580	2	223801190	223801733	-
Zm00001eb111760	2	224427711	224429223	-
Zm00001eb112370	2	226439125	226439295	+
Zm00001eb112460	2	226787671	226787797	+
Zm00001eb112520	2	226950556	226951257	+
Zm00001eb112790	2	227996108	227996660	-
Zm00001eb112900	2	228648132	228649481	+
Zm00001eb113200	2	229712105	229712186	-
Zm00001eb113680	2	231090946	231091030	+
Zm00001eb113890	2	231629290	231632942	+
Zm00001eb113990	2	231859532	231859617	-
Zm00001eb114000	2	231889114	231889235	+
Zm00001eb114050	2	232064588	232064696	+
Zm00001eb114150	2	232307065	232308210	+
Zm00001eb114170	2	232507132	232507284	-
Zm00001eb114330	2	232919937	232920059	+
Zm00001eb114490	2	233496501	233496592	-
Zm00001eb114790	2	234492788	234492879	-
Zm00001eb114960	2	235132779	235133082	+
Zm00001eb115920	2	237290515	237290605	+
Zm00001eb116160	2	237935802	237936986	-
Zm00001eb116590	2	238877531	238877645	+
Zm00001eb116600	2	238884382	238884468	+
Zm00001eb116640	2	239090298	239090424	+
Zm00001eb117030	2	239891402	239891552	+
Zm00001eb117120	2	239971878	239971955	-
Zm00001eb117770	2	241507238	241507321	+
Zm00001eb117880	2	241777105	241777179	-
Zm00001eb118040	2	242093209	242093291	-
Zm00001eb118640	3	721666	721818	-
Zm00001eb119000	3	1725424	1725720	+
Zm00001eb119900	3	3396197	3396542	-
Zm00001eb120070	3	3601434	3602449	-
Zm00001eb120410	3	4505477	4507714	-
Zm00001eb120440	3	4609162	4609533	-
Zm00001eb120850	3	5511940	5512014	-
Zm00001eb121140	3	6247774	6249611	+
Zm00001eb122190	3	9381045	9381399	+
Zm00001eb122620	3	10683100	10683219	+
Zm00001eb122780	3	11874237	11874426	+
Zm00001eb123000	3	12558083	12560327	-
Zm00001eb123200	3	13423979	13424924	+
Zm00001eb123250	3	13509443	13509546	-
Zm00001eb123660	3	15095979	15096133	+
Zm00001eb124890	3	20263519	20263620	-
Zm00001eb125140	3	21610931	21611022	+
Zm00001eb125320	3	22444996	22445088	+
Zm00001eb125680	3	24591919	24592053	+
Zm00001eb126330	3	28737325	28738127	-
Zm00001eb126390	3	29043362	29043433	-
Zm00001eb126650	3	30088900	30089189	-
Zm00001eb127300	3	33935894	33936000	-
Zm00001eb127370	3	34304128	34304233	-
Zm00001eb127410	3	34615980	34616065	+
Zm00001eb127660	3	35928488	35928636	-
Zm00001eb127760	3	36491217	36491303	+
Zm00001eb127870	3	37366576	37366701	+
Zm00001eb127920	3	37589778	37589860	-
Zm00001eb127980	3	38168390	38168471	+
Zm00001eb128130	3	38976467	38977060	-
Zm00001eb128860	3	43995961	43997258	-
Zm00001eb129480	3	48765576	48767041	-
Zm00001eb129490	3	48924094	48924265	-
Zm00001eb129550	3	49361540	49361826	+
Zm00001eb129680	3	49856150	49856215	-
Zm00001eb129740	3	50286801	50287433	+
Zm00001eb129770	3	50429678	50430100	+
Zm00001eb129780	3	50430969	50431086	+
Zm00001eb129830	3	51089363	51089487	-
Zm00001eb130240	3	54738606	54738684	+
Zm00001eb130320	3	55536340	55536555	+
Zm00001eb130330	3	55612569	55612655	+
Zm00001eb130360	3	55754345	55757018	-
Zm00001eb130550	3	57335522	57335592	+
Zm00001eb130790	3	58671864	58671970	-
Zm00001eb131240	3	63544291	63544870	+
Zm00001eb131390	3	65239849	65240169	+
Zm00001eb131880	3	71363914	71364018	+
Zm00001eb131920	3	72081411	72081520	+
Zm00001eb132140	3	76781349	76781438	+
Zm00001eb132150	3	77682554	77682600	+
Zm00001eb134110	3	107112980	107113085	+
Zm00001eb134540	3	111428140	111428208	-
Zm00001eb134590	3	111761605	111762651	+
Zm00001eb134850	3	113522489	113522754	+
Zm00001eb135550	3	119202642	119202797	-
